subj	domain	jpd	trial	pMax	pMaxLL	mMax	xText	xType	xA	xCond	EIG	y	yRaw	alternate	repeat
s1	tomatoplant	[[[false,false,false],7.812463379077909e-7],[[false,false,true],7.812463379077909e-7],[[false,true,false],7.812463379077909e-7],[[false,true,true],7.812463379077909e-7],[[true,false,false],7.812463379077909e-7],[[true,false,true],7.812463379077909e-7],[[true,true,false],0.35937331543758383],[[true,true,true],0.6406219970843886]]	6	0.48771363970642256	-0.7180268492460512	[{"bright":[],"hot":["bright"],"on":[]}]	Imagine 100 lightbulbs that are on. What proportion are bright? in [0, 1]	conditional	bright	{"on":true}		0.999999	0.999997560984533	false	false
s1	tomatoplant	[[[false,false,false],7.812463379077909e-7],[[false,false,true],7.812463379077909e-7],[[false,true,false],7.812463379077909e-7],[[false,true,true],7.812463379077909e-7],[[true,false,false],7.812463379077909e-7],[[true,false,true],7.812463379077909e-7],[[true,true,false],0.35937331543758383],[[true,true,true],0.6406219970843886]]	7	0.5270020489509696	-0.6405508424958288	[{"bright":["on"],"hot":["bright"],"on":[]}]	Imagine 100 lightbulbs that are on. What proportion are bright? in [0, 1]	conditional	bright	{"on":true}		0.999999		false	true
s1	tomatoplant	[[[false,false,false],7.812463379077909e-7],[[false,false,true],7.812463379077909e-7],[[false,true,false],7.812463379077909e-7],[[false,true,true],7.812463379077909e-7],[[true,false,false],7.812463379077909e-7],[[true,false,true],7.812463379077909e-7],[[true,true,false],0.35937331543758383],[[true,true,true],0.6406219970843886]]	8	0.709772126472296	-0.3428113090923794	[{"bright":["on"],"hot":["bright"],"on":[]}]	Imagine 100 lightbulbs that are bright and not on. What proportion are hot? in [0, 1]	conditional	hot	{"bright":true,"on":false}		0.999999		false	true
s1	tomatoplant	[[[false,false,false],7.812463379077909e-7],[[false,false,true],7.812463379077909e-7],[[false,true,false],7.812463379077909e-7],[[false,true,true],7.812463379077909e-7],[[true,false,false],7.812463379077909e-7],[[true,false,true],7.812463379077909e-7],[[true,true,false],0.35937331543758383],[[true,true,true],0.6406219970843886]]	9	0.8175939822254688	-0.2013894198515298	[{"bright":["on"],"hot":["bright"],"on":[]}]	Imagine 100 lightbulbs that are on. What proportion are bright? in [0, 1]	conditional	bright	{"on":true}		0.999999		false	true
s1	tomatoplant	[[[false,false,false],7.812463379077909e-7],[[false,false,true],7.812463379077909e-7],[[false,true,false],7.812463379077909e-7],[[false,true,true],7.812463379077909e-7],[[true,false,false],7.812463379077909e-7],[[true,false,true],7.812463379077909e-7],[[true,true,false],0.35937331543758383],[[true,true,true],0.6406219970843886]]	10	0.8857697314061425	-0.12129825898888712	[{"bright":["on"],"hot":["bright"],"on":[]}]	Imagine 100 lightbulbs that are on. What proportion are hot? in [0, 1]	conditional	hot	{"on":true}		0.999999	0.999997560984533	false	false
s1	tomatoplant	[[[false,false,false],7.812463379077909e-7],[[false,false,true],7.812463379077909e-7],[[false,true,false],7.812463379077909e-7],[[false,true,true],7.812463379077909e-7],[[true,false,false],7.812463379077909e-7],[[true,false,true],7.812463379077909e-7],[[true,true,false],0.35937331543758383],[[true,true,true],0.6406219970843886]]	11	0.9298207822966381	-0.07276341861317123	[{"bright":["on"],"hot":["bright"],"on":[]}]	Imagine 100 lightbulbs that are on. What proportion are hot? in [0, 1]	conditional	hot	{"on":true}		0.999999		false	true
s1	tomatoplant	[[[false,false,false],7.812463379077909e-7],[[false,false,true],7.812463379077909e-7],[[false,true,false],7.812463379077909e-7],[[false,true,true],7.812463379077909e-7],[[true,false,false],7.812463379077909e-7],[[true,false,true],7.812463379077909e-7],[[true,true,false],0.35937331543758383],[[true,true,true],0.6406219970843886]]	12	0.9385588165202073	-0.06340975414657413	[{"bright":["on"],"hot":["bright"],"on":[]}]	Imagine 100 lightbulbs that are bright and not on. What proportion are hot? in [0, 1]	conditional	hot	{"bright":true,"on":false}		0.999999		false	true
s1	tomatoplant	[[[false,false,false],7.812463379077909e-7],[[false,false,true],7.812463379077909e-7],[[false,true,false],7.812463379077909e-7],[[false,true,true],7.812463379077909e-7],[[true,false,false],7.812463379077909e-7],[[true,false,true],7.812463379077909e-7],[[true,true,false],0.35937331543758383],[[true,true,true],0.6406219970843886]]	13	0.9659736047201326	-0.03461876944921566	[{"bright":["on"],"hot":["bright"],"on":[]}]	Imagine 100 lightbulbs that are on. What proportion are bright? in [0, 1]	conditional	bright	{"on":true}		0.999999		false	true
s1	tomatoplant	[[[false,false,false],7.812463379077909e-7],[[false,false,true],7.812463379077909e-7],[[false,true,false],7.812463379077909e-7],[[false,true,true],7.812463379077909e-7],[[true,false,false],7.812463379077909e-7],[[true,false,true],7.812463379077909e-7],[[true,true,false],0.35937331543758383],[[true,true,true],0.6406219970843886]]	14	0.9825705225942382	-0.01758315909281904	[{"bright":["on"],"hot":["bright"],"on":[]}]	Imagine 100 lightbulbs that are on. What proportion are hot? in [0, 1]	conditional	hot	{"on":true}		0.999999		false	true
s1	tomatoplant	[[[false,false,false],7.812463379077909e-7],[[false,false,true],7.812463379077909e-7],[[false,true,false],7.812463379077909e-7],[[false,true,true],7.812463379077909e-7],[[true,false,false],7.812463379077909e-7],[[true,false,true],7.812463379077909e-7],[[true,true,false],0.35937331543758383],[[true,true,true],0.6406219970843886]]	15	0.9800539364616171	-0.02014767162627916	[{"bright":["on"],"hot":["bright"],"on":[]}]	Imagine 100 lightbulbs that are bright and not on. What proportion are hot? in [0, 1]	conditional	hot	{"bright":true,"on":false}		0.999999		false	true
s2	lightbulb	[[[false,false,false],0.24078624078624078],[[false,false,true],0.1547911547911548],[[false,true,false],0.002457002457002457],[[false,true,true],0.002457002457002457],[[true,false,false],0.06142506142506143],[[true,false,true],0.09828009828009827],[[true,true,false],0.19901719901719903],[[true,true,true],0.24078624078624078]]	1	0.05263157894736844	-2.9444389791664403	[{"bright":["on"],"hot":[],"on":["hot"]}]	Imagine 100 lightbulbs that are bright and not on. What proportion are hot? in [0, 1]	conditional	hot	{"bright":true,"on":false}		0.8	0.7641509433962265	false	false
s2	lightbulb	[[[false,false,false],0.24078624078624078],[[false,false,true],0.1547911547911548],[[false,true,false],0.002457002457002457],[[false,true,true],0.002457002457002457],[[true,false,false],0.06142506142506143],[[true,false,true],0.09828009828009827],[[true,true,false],0.19901719901719903],[[true,true,true],0.24078624078624078]]	2	0.0693565284754839	-2.6684949985772572	[{"bright":["on"],"hot":["bright"],"on":[]}]	Imagine 100 lightbulbs that are not bright and on. What proportion are hot? in [0, 1]	conditional	hot	{"bright":false,"on":true}		0.000001	0.015625	false	false
s2	lightbulb	[[[false,false,false],0.24078624078624078],[[false,false,true],0.1547911547911548],[[false,true,false],0.002457002457002457],[[false,true,true],0.002457002457002457],[[true,false,false],0.06142506142506143],[[true,false,true],0.09828009828009827],[[true,true,false],0.19901719901719903],[[true,true,true],0.24078624078624078]]	3	0.18395611745382803	-1.693058041915675	[{"bright":["hot"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are bright and not hot. What proportion are on? in [0, 1]	conditional	on	{"bright":true,"hot":false}		0.6000000000000001	0.6153846153846154	false	false
s2	lightbulb	[[[false,false,false],0.24078624078624078],[[false,false,true],0.1547911547911548],[[false,true,false],0.002457002457002457],[[false,true,true],0.002457002457002457],[[true,false,false],0.06142506142506143],[[true,false,true],0.09828009828009827],[[true,true,false],0.19901719901719903],[[true,true,true],0.24078624078624078]]	4	0.2638200119642088	-1.3324881812114713	[{"bright":["hot"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are not hot and on. What proportion are bright? in [0, 1]	conditional	bright	{"hot":false,"on":true}		0.4	0.3883495145631068	false	false
s2	lightbulb	[[[false,false,false],0.24078624078624078],[[false,false,true],0.1547911547911548],[[false,true,false],0.002457002457002457],[[false,true,true],0.002457002457002457],[[true,false,false],0.06142506142506143],[[true,false,true],0.09828009828009827],[[true,true,false],0.19901719901719903],[[true,true,true],0.24078624078624078]]	5	0.41690933252987583	-0.8748865088101363	[{"bright":["hot"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are hot and not on. What proportion are bright? in [0, 1]	conditional	bright	{"hot":true,"on":false}		0.999999	0.9878048780487805	false	false
s2	lightbulb	[[[false,false,false],0.24078624078624078],[[false,false,true],0.1547911547911548],[[false,true,false],0.002457002457002457],[[false,true,true],0.002457002457002457],[[true,false,false],0.06142506142506143],[[true,false,true],0.09828009828009827],[[true,true,false],0.19901719901719903],[[true,true,true],0.24078624078624078]]	6	0.5218231046087755	-0.6504266285921385	[{"bright":["hot"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are bright and hot. What proportion are on? in [0, 1]	conditional	on	{"bright":true,"hot":true}		0.5	0.547486033519553	false	false
s2	lightbulb	[[[false,false,false],0.24078624078624078],[[false,false,true],0.1547911547911548],[[false,true,false],0.002457002457002457],[[false,true,true],0.002457002457002457],[[true,false,false],0.06142506142506143],[[true,false,true],0.09828009828009827],[[true,true,false],0.19901719901719903],[[true,true,true],0.24078624078624078]]	7	0.7163844622901941	-0.3335382976262669	[{"bright":["hot"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are on. What proportion are hot? in [0, 1]	conditional	hot	{"on":true}		0.5	0.4900990099009901	false	false
s2	lightbulb	[[[false,false,false],0.24078624078624078],[[false,false,true],0.1547911547911548],[[false,true,false],0.002457002457002457],[[false,true,true],0.002457002457002457],[[true,false,false],0.06142506142506143],[[true,false,true],0.09828009828009827],[[true,true,false],0.19901719901719903],[[true,true,true],0.24078624078624078]]	8	0.8314497064579801	-0.18458446749658905	[{"bright":["hot"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are hot and not on. What proportion are bright? in [0, 1]	conditional	bright	{"hot":true,"on":false}		0.999999		false	true
s2	lightbulb	[[[false,false,false],0.24078624078624078],[[false,false,true],0.1547911547911548],[[false,true,false],0.002457002457002457],[[false,true,true],0.002457002457002457],[[true,false,false],0.06142506142506143],[[true,false,true],0.09828009828009827],[[true,true,false],0.19901719901719903],[[true,true,true],0.24078624078624078]]	9	0.8814599650203616	-0.12617569505549728	[{"bright":["hot"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are on. What proportion are bright? in [0, 1]	conditional	bright	{"on":true}		0.7000000000000001	0.6831683168316831	false	false
s2	lightbulb	[[[false,false,false],0.24078624078624078],[[false,false,true],0.1547911547911548],[[false,true,false],0.002457002457002457],[[false,true,true],0.002457002457002457],[[true,false,false],0.06142506142506143],[[true,false,true],0.09828009828009827],[[true,true,false],0.19901719901719903],[[true,true,true],0.24078624078624078]]	10	0.9244729240812251	-0.07853151567823516	[{"bright":["hot"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are bright and hot. What proportion are on? in [0, 1]	conditional	on	{"bright":true,"hot":true}		0.5		false	true
s2	lightbulb	[[[false,false,false],0.24078624078624078],[[false,false,true],0.1547911547911548],[[false,true,false],0.002457002457002457],[[false,true,true],0.002457002457002457],[[true,false,false],0.06142506142506143],[[true,false,true],0.09828009828009827],[[true,true,false],0.19901719901719903],[[true,true,true],0.24078624078624078]]	11	0.9588662609981894	-0.04200367055133644	[{"bright":["hot"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are hot and on. What proportion are bright? in [0, 1]	conditional	bright	{"hot":true,"on":true}		0.999999	0.98989898989899	false	false
s2	lightbulb	[[[false,false,false],0.24078624078624078],[[false,false,true],0.1547911547911548],[[false,true,false],0.002457002457002457],[[false,true,true],0.002457002457002457],[[true,false,false],0.06142506142506143],[[true,false,true],0.09828009828009827],[[true,true,false],0.19901719901719903],[[true,true,true],0.24078624078624078]]	12	0.9620150367045468	-0.038725197768581146	[{"bright":["hot"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are on. What proportion are bright? in [0, 1]	conditional	bright	{"on":true}		0.7000000000000001		false	true
s2	lightbulb	[[[false,false,false],0.24078624078624078],[[false,false,true],0.1547911547911548],[[false,true,false],0.002457002457002457],[[false,true,true],0.002457002457002457],[[true,false,false],0.06142506142506143],[[true,false,true],0.09828009828009827],[[true,true,false],0.19901719901719903],[[true,true,true],0.24078624078624078]]	13	0.9799486153742286	-0.02025514198379599	[{"bright":["hot"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are on. What proportion are hot? in [0, 1]	conditional	hot	{"on":true}		0.5		false	true
s2	lightbulb	[[[false,false,false],0.24078624078624078],[[false,false,true],0.1547911547911548],[[false,true,false],0.002457002457002457],[[false,true,true],0.002457002457002457],[[true,false,false],0.06142506142506143],[[true,false,true],0.09828009828009827],[[true,true,false],0.19901719901719903],[[true,true,true],0.24078624078624078]]	14	0.9883099818694165	-0.011758883611120728	[{"bright":["hot"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are hot and not on. What proportion are bright? in [0, 1]	conditional	bright	{"hot":true,"on":false}		0.999999		false	true
s2	lightbulb	[[[false,false,false],0.24078624078624078],[[false,false,true],0.1547911547911548],[[false,true,false],0.002457002457002457],[[false,true,true],0.002457002457002457],[[true,false,false],0.06142506142506143],[[true,false,true],0.09828009828009827],[[true,true,false],0.19901719901719903],[[true,true,true],0.24078624078624078]]	15	0.991265535602259	-0.008772833417172521	[{"bright":["hot"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are not bright and hot. What proportion are on? in [0, 1]	conditional	on	{"bright":false,"hot":true}		0.5	0.5	false	false
s2	tomatoplant	[[[false,false,false],0.2094017094017094],[[false,false,true],0.07264957264957266],[[false,true,false],0.10897435897435898],[[false,true,true],0.10256410256410256],[[true,false,false],0.017094017094017096],[[true,false,true],0.19230769230769232],[[true,true,false],0.08547008547008547],[[true,true,true],0.21153846153846154]]	1	0.05263157894736844	-2.9444389791664403	[{"bright":["on"],"hot":[],"on":["hot"]}]	Imagine 100 lightbulbs that are bright and not on. What proportion are hot? in [0, 1]	conditional	hot	{"bright":true,"on":false}		0.8	0.8333333333333334	false	false
s2	tomatoplant	[[[false,false,false],0.2094017094017094],[[false,false,true],0.07264957264957266],[[false,true,false],0.10897435897435898],[[false,true,true],0.10256410256410256],[[true,false,false],0.017094017094017096],[[true,false,true],0.19230769230769232],[[true,true,false],0.08547008547008547],[[true,true,true],0.21153846153846154]]	2	0.0693565284754839	-2.6684949985772572	[{"bright":["on"],"hot":["bright"],"on":[]}]	Imagine 100 lightbulbs that are not bright and on. What proportion are hot? in [0, 1]	conditional	hot	{"bright":false,"on":true}		0.6000000000000001	0.5853658536585366	false	false
s2	tomatoplant	[[[false,false,false],0.2094017094017094],[[false,false,true],0.07264957264957266],[[false,true,false],0.10897435897435898],[[false,true,true],0.10256410256410256],[[true,false,false],0.017094017094017096],[[true,false,true],0.19230769230769232],[[true,true,false],0.08547008547008547],[[true,true,true],0.21153846153846154]]	3	0.10433476963405522	-2.2601506107442573	[{"bright":[],"hot":["bright"],"on":[]}]	Imagine 100 lightbulbs that are bright and not hot. What proportion are on? in [0, 1]	conditional	on	{"bright":true,"hot":false}		0.9	0.9183673469387755	false	false
s2	tomatoplant	[[[false,false,false],0.2094017094017094],[[false,false,true],0.07264957264957266],[[false,true,false],0.10897435897435898],[[false,true,true],0.10256410256410256],[[true,false,false],0.017094017094017096],[[true,false,true],0.19230769230769232],[[true,true,false],0.08547008547008547],[[true,true,true],0.21153846153846154]]	4	0.19999441717448993	-1.6094658269512572	[{"bright":[],"hot":["bright"],"on":["bright"]}]	Imagine 100 lightbulbs that are bright and not on. What proportion are hot? in [0, 1]	conditional	hot	{"bright":true,"on":false}		0.8		false	true
